OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
17-1011,"Architects, Except Landscape and Naval",detailed,"104,360",1.7,42.72,"88,860",1.0,23.09,29.46,38.16,50.25,66.40,"48,020","61,280","79,380","104,510","138,120",,
17-1012,Landscape Architects,detailed,"18,660",4.9,35.17,"73,160",1.3,19.57,25.52,32.80,43.00,54.49,"40,710","53,080","68,230","89,450","113,340",,
17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,"56,360",1.6,32.12,"66,810",0.5,17.35,22.86,30.27,39.56,49.05,"36,100","47,540","62,960","82,290","102,030",,
17-1021,Cartographers and Photogrammetrists,detailed,"11,050",2.5,32.86,"68,340",0.8,19.69,24.61,30.98,39.81,48.75,"40,960","51,180","64,430","82,810","101,400",,
17-1022,Surveyors,detailed,"45,310",1.9,31.94,"66,440",0.6,16.90,22.40,30.09,39.49,49.15,"35,160","46,590","62,580","82,140","102,220",,
17-2000,Engineers,minor,"1,700,880",0.6,47.71,"99,230",0.3,27.43,34.53,44.75,57.93,73.29,"57,060","71,820","93,080","120,500","152,440",,
17-2010,Aerospace Engineers,broad,"63,960",3.4,56.30,"117,100",0.7,34.44,43.19,55.39,68.91,78.95,"71,640","89,830","115,220","143,340","164,210",,
17-2011,Aerospace Engineers,detailed,"63,960",3.4,56.30,"117,100",0.7,34.44,43.19,55.39,68.91,78.95,"71,640","89,830","115,220","143,340","164,210",,
17-2020,Agricultural Engineers,broad,"1,630",7.8,38.03,"79,090",1.3,22.36,28.82,37.07,45.73,56.18,"46,500","59,940","77,110","95,110","116,850",,
17-2021,Agricultural Engineers,detailed,"1,630",7.8,38.03,"79,090",1.3,22.36,28.82,37.07,45.73,56.18,"46,500","59,940","77,110","95,110","116,850",,
17-2030,Biomedical Engineers,broad,"18,970",4.9,45.72,"95,090",1.2,24.95,32.61,42.57,55.25,69.40,"51,890","67,830","88,550","114,930","144,350",,
17-2031,Biomedical Engineers,detailed,"18,970",4.9,45.72,"95,090",1.2,24.95,32.61,42.57,55.25,69.40,"51,890","67,830","88,550","114,930","144,350",,
17-2040,Chemical Engineers,broad,"32,060",2.9,55.03,"114,470",1.5,31.20,39.37,50.44,64.10,81.62,"64,890","81,900","104,910","133,320","169,770",,
17-2041,Chemical Engineers,detailed,"32,060",2.9,55.03,"114,470",1.5,31.20,39.37,50.44,64.10,81.62,"64,890","81,900","104,910","133,320","169,770",,
17-2050,Civil Engineers,broad,"306,030",1.0,45.06,"93,720",0.4,26.34,32.42,41.65,54.25,68.54,"54,780","67,430","86,640","112,850","142,560",,
17-2051,Civil Engineers,detailed,"306,030",1.0,45.06,"93,720",0.4,26.34,32.42,41.65,54.25,68.54,"54,780","67,430","86,640","112,850","142,560",,
17-2060,Computer Hardware Engineers,broad,"60,750",3.0,56.66,"117,840",1.1,32.07,41.71,55.10,70.20,83.00,"66,700","86,760","114,600","146,020","172,630",,
17-2061,Computer Hardware Engineers,detailed,"60,750",3.0,56.66,"117,840",1.1,32.07,41.71,55.10,70.20,83.00,"66,700","86,760","114,600","146,020","172,630",,
17-2070,Electrical and Electronics Engineers,broad,"320,610",1.3,50.12,"104,250",0.4,30.18,37.04,47.63,60.62,75.77,"62,780","77,030","99,070","126,080","157,600",,
17-2071,Electrical Engineers,detailed,"186,490",1.3,48.85,"101,600",0.4,29.42,36.26,46.46,59.21,73.67,"61,190","75,430","96,640","123,160","153,240",,
17-2072,"Electronics Engineers, Except Computer",detailed,"134,110",2.5,51.89,"107,930",0.8,31.17,38.29,49.37,62.57,77.98,"64,840","79,640","102,700","130,150","162,200",,
17-2080,Environmental Engineers,broad,"53,070",1.8,44.54,"92,640",0.7,25.57,32.02,42.13,53.95,65.91,"53,180","66,590","87,620","112,230","137,090",,
17-2081,Environmental Engineers,detailed,"53,070",1.8,44.54,"92,640",0.7,25.57,32.02,42.13,53.95,65.91,"53,180","66,590","87,620","112,230","137,090",,
17-2110,"Industrial Engineers, Including Health and Safety",broad,"305,780",1.2,44.14,"91,800",0.3,27.00,33.43,41.92,52.54,64.01,"56,160","69,520","87,180","109,280","133,130",,
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,"26,230",1.9,45.01,"93,630",0.7,25.56,32.41,42.85,55.87,68.74,"53,170","67,420","89,130","116,220","142,970",,
17-2112,Industrial Engineers,detailed,"279,550",1.3,44.05,"91,630",0.4,27.15,33.50,41.84,52.19,63.63,"56,470","69,690","87,040","108,560","132,340",,
17-2120,Marine Engineers and Naval Architects,broad,"11,350",6.4,47.58,"98,970",1.5,31.30,35.90,44.50,57.20,71.61,"65,090","74,670","92,560","118,980","148,950",,
17-2121,Marine Engineers and Naval Architects,detailed,"11,350",6.4,47.58,"98,970",1.5,31.30,35.90,44.50,57.20,71.61,"65,090","74,670","92,560","118,980","148,950",,
17-2130,Materials Engineers,broad,"26,930",2.7,46.60,"96,930",0.7,27.46,34.60,44.42,57.39,71.21,"57,110","71,960","92,390","119,360","148,110",,
17-2131,Materials Engineers,detailed,"26,930",2.7,46.60,"96,930",0.7,27.46,34.60,44.42,57.39,71.21,"57,110","71,960","92,390","119,360","148,110",,
17-2140,Mechanical Engineers,broad,"303,440",1.4,44.62,"92,800",0.3,27.05,33.37,42.00,53.14,65.65,"56,270","69,410","87,370","110,520","136,550",,
17-2141,Mechanical Engineers,detailed,"303,440",1.4,44.62,"92,800",0.3,27.05,33.37,42.00,53.14,65.65,"56,270","69,410","87,370","110,520","136,550",,
17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,"5,780",5.5,47.32,"98,420",2.0,26.23,33.79,44.35,58.67,72.61,"54,550","70,290","92,250","122,020","151,030",,
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,"5,780",5.5,47.32,"98,420",2.0,26.23,33.79,44.35,58.67,72.61,"54,550","70,290","92,250","122,020","151,030",,
17-2160,Nuclear Engineers,broad,"15,980",4.3,53.26,"110,790",1.3,32.96,41.27,51.73,62.02,78.06,"68,560","85,840","107,600","129,000","162,360",,
17-2161,Nuclear Engineers,detailed,"15,980",4.3,53.26,"110,790",1.3,32.96,41.27,51.73,62.02,78.06,"68,560","85,840","107,600","129,000","162,360",,
17-2170,Petroleum Engineers,broad,"32,510",4.1,75.18,"156,370",2.3,35.71,49.81,65.95,92.20,#,"74,270","103,610","137,170","191,780",#,,
17-2171,Petroleum Engineers,detailed,"32,510",4.1,75.18,"156,370",2.3,35.71,49.81,65.95,92.20,#,"74,270","103,610","137,170","191,780",#,,
17-2190,Miscellaneous Engineers,broad,"142,030",1.5,47.80,"99,410",0.8,24.40,33.60,46.62,60.67,74.83,"50,750","69,890","96,980","126,200","155,650",,
17-2199,"Engineers, All Other",detailed,"142,030",1.5,47.80,"99,410",0.8,24.40,33.60,46.62,60.67,74.83,"50,750","69,890","96,980","126,200","155,650",,
17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",minor,"675,960",0.6,28.56,"59,410",0.2,16.53,20.93,27.32,34.76,42.98,"34,380","43,530","56,820","72,290","89,410",,
17-3010,Drafters,broad,"193,260",1.0,27.97,"58,180",0.4,16.91,21.08,26.71,33.31,40.93,"35,170","43,850","55,550","69,280","85,140",,
17-3011,Architectural and Civil Drafters,detailed,"97,610",1.6,27.26,"56,700",0.4,16.84,20.99,26.40,32.27,38.88,"35,020","43,660","54,920","67,120","80,880",,
17-3012,Electrical and Electronics Drafters,detailed,"24,900",3.0,30.96,"64,400",1.1,17.63,22.27,28.88,37.59,47.71,"36,660","46,330","60,070","78,200","99,240",,
17-3013,Mechanical Drafters,detailed,"56,170",1.6,28.37,"59,010",0.7,17.17,21.26,26.89,33.75,42.44,"35,720","44,230","55,920","70,190","88,280",,
17-3019,"Drafters, All Other",detailed,"14,580",3.3,26.08,"54,240",0.8,15.87,19.38,24.93,30.64,38.45,"33,000","40,310","51,850","63,740","79,980",,
17-3020,"Engineering Technicians, Except Drafters",broad,"430,400",0.8,29.51,"61,380",0.3,16.98,21.65,28.37,35.91,44.34,"35,320","45,030","59,010","74,690","92,220",,
17-3021,Aerospace Engineering and Operations Technicians,detailed,"10,110",5.5,33.16,"68,970",1.5,20.49,25.57,32.22,38.96,48.23,"42,610","53,180","67,010","81,030","100,310",,
17-3022,Civil Engineering Technicians,detailed,"71,150",1.4,26.29,"54,670",0.5,16.01,19.31,25.28,31.43,38.27,"33,290","40,160","52,580","65,370","79,600",,
17-3023,Electrical and Electronics Engineering Technicians,detailed,"126,950",1.6,31.27,"65,050",0.4,18.32,23.86,30.93,37.34,45.74,"38,110","49,630","64,330","77,660","95,140",,
17-3024,Electro-Mechanical Technicians,detailed,"13,520",4.2,28.96,"60,240",1.0,17.83,21.98,27.78,34.89,42.72,"37,090","45,720","57,790","72,560","88,860",,
17-3025,Environmental Engineering Technicians,detailed,"17,310",3.9,26.34,"54,800",1.1,15.57,18.52,24.31,31.47,39.81,"32,380","38,510","50,560","65,460","82,800",,
17-3026,Industrial Engineering Technicians,detailed,"66,540",2.6,28.30,"58,860",0.9,16.79,21.01,26.66,33.84,42.47,"34,920","43,690","55,460","70,380","88,340",,
17-3027,Mechanical Engineering Technicians,detailed,"41,460",2.0,28.00,"58,240",0.6,16.78,21.06,27.04,33.96,41.07,"34,900","43,800","56,250","70,630","85,430",,
17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,"83,360",1.5,31.60,"65,720",0.5,17.36,22.84,30.38,38.79,47.46,"36,120","47,500","63,200","80,670","98,720",,
17-3030,Surveying and Mapping Technicians,broad,"52,300",2.1,22.93,"47,690",0.6,13.15,16.49,21.34,28.00,35.63,"27,360","34,300","44,380","58,250","74,110",,
17-3031,Surveying and Mapping Technicians,detailed,"52,300",2.1,22.93,"47,690",0.6,13.15,16.49,21.34,28.00,35.63,"27,360","34,300","44,380","58,250","74,110",,
19-0000,"Life, Physical, and Social Science Occupations",major,"1,171,910",0.7,36.62,"76,160",0.4,16.85,22.74,31.77,45.77,61.22,"35,050","47,310","66,070","95,210","127,340",,
19-1000,Life Scientists,minor,"304,750",1.5,41.56,"86,450",0.9,20.91,26.73,36.47,50.35,67.55,"43,490","55,590","75,850","104,730","140,500",,
19-1010,Agricultural and Food Scientists,broad,"30,880",3.6,34.24,"71,230",1.0,18.62,23.67,30.78,41.27,56.13,"38,740","49,240","64,020","85,830","116,740",,
19-1011,Animal Scientists,detailed,"2,530",6.2,32.54,"67,690",2.7,17.44,21.80,28.07,37.61,54.53,"36,270","45,350","58,380","78,230","113,430",,
19-1012,Food Scientists and Technologists,detailed,"13,330",5.9,34.89,"72,570",1.3,19.00,24.35,31.39,42.86,57.04,"39,510","50,660","65,300","89,150","118,630",,
19-1013,Soil and Plant Scientists,detailed,"15,010",4.7,33.96,"70,630",1.5,18.54,23.52,30.74,40.42,55.48,"38,570","48,910","63,950","84,060","115,400",,
19-1020,Biological Scientists,broad,"109,040",2.2,41.54,"86,390",1.6,21.20,27.27,37.29,49.78,67.42,"44,100","56,730","77,550","103,540","140,240",,
19-1021,Biochemists and Biophysicists,detailed,"28,500",4.9,50.93,"105,940",4.4,23.67,30.88,44.85,62.48,85.42,"49,230","64,230","93,280","129,950","177,680",,
19-1022,Microbiologists,detailed,"20,030",6.7,39.02,"81,150",2.6,20.11,24.88,34.45,50.91,64.21,"41,820","51,740","71,650","105,890","133,550",,
19-1023,Zoologists and Wildlife Biologists,detailed,"17,860",2.3,32.58,"67,760",0.6,19.37,24.26,30.49,38.01,49.44,"40,290","50,460","63,420","79,070","102,830",,
19-1029,"Biological Scientists, All Other",detailed,"42,640",2.6,40.19,"83,600",1.3,21.65,28.97,38.27,47.13,60.76,"45,030","60,250","79,590","98,040","126,390",,
19-1030,Conservation Scientists and Foresters,broad,"30,600",1.4,31.12,"64,720",0.6,17.64,22.88,29.49,37.62,45.86,"36,690","47,590","61,340","78,260","95,390",,
19-1031,Conservation Scientists,detailed,"22,200",1.7,31.40,"65,320",0.7,16.35,22.22,29.48,38.27,47.33,"34,020","46,210","61,310","79,600","98,450",,
19-1032,Foresters,detailed,"8,410",2.2,30.36,"63,150",0.5,19.88,24.23,29.53,35.36,41.77,"41,350","50,400","61,410","73,550","86,870",,
19-1040,Medical Scientists,broad,"127,380",2.7,45.80,"95,270",1.2,22.40,28.47,40.16,56.04,74.62,"46,590","59,210","83,530","116,560","155,210",,
19-1041,Epidemiologists,detailed,"7,060",1.9,36.39,"75,690",1.0,20.31,26.41,33.49,43.25,54.13,"42,240","54,930","69,660","89,950","112,600",,
19-1042,"Medical Scientists, Except Epidemiologists",detailed,"120,320",2.9,46.36,"96,420",1.3,22.51,28.64,40.77,56.75,75.47,"46,810","59,580","84,810","118,040","156,980",,
19-1090,Miscellaneous Life Scientists,broad,"6,850",5.1,42.86,"89,150",3.3,20.86,27.17,37.59,52.43,72.08,"43,390","56,500","78,190","109,060","149,930",,
19-1099,"Life Scientists, All Other",detailed,"6,850",5.1,42.86,"89,150",3.3,20.86,27.17,37.59,52.43,72.08,"43,390","56,500","78,190","109,060","149,930",,
19-2000,Physical Scientists,minor,"254,790",1.2,43.49,"90,470",0.8,21.63,28.14,38.89,54.35,71.62,"44,990","58,540","80,890","113,040","148,960",,
19-2010,Astronomers and Physicists,broad,"19,770",4.4,59.48,"123,730",1.5,28.38,40.12,57.49,75.69,91.63,"59,030","83,440","119,580","157,440","190,580",,
19-2011,Astronomers,detailed,"2,160",11.4,53.41,"111,090",2.3,27.64,35.72,50.81,71.02,79.70,"57,490","74,300","105,680","147,710","165,770",,
19-2012,Physicists,detailed,"17,620",4.8,60.23,"125,280",1.6,28.51,40.91,58.15,76.13,92.92,"59,300","85,090","120,950","158,350","193,280",,
19-2020,Atmospheric and Space Scientists,broad,"9,310",3.9,45.95,"95,580",1.2,24.06,33.36,45.25,55.81,68.51,"50,040","69,380","94,110","116,090","142,500",,
19-2021,Atmospheric and Space Scientists,detailed,"9,310",3.9,45.95,"95,580",1.2,24.06,33.36,45.25,55.81,68.51,"50,040","69,380","94,110","116,090","142,500",,
19-2030,Chemists and Materials Scientists,broad,"92,300",2.3,41.06,"85,400",0.9,21.31,27.45,37.66,51.16,65.66,"44,320","57,090","78,330","106,400","136,580",,
19-2031,Chemists,detailed,"84,560",2.5,40.31,"83,850",1.0,21.12,27.06,36.97,49.91,64.03,"43,920","56,290","76,890","103,820","133,180",,
19-2032,Materials Scientists,detailed,"7,730",5.2,49.25,"102,450",1.6,25.27,33.85,47.98,62.24,76.91,"52,560","70,400","99,800","129,470","159,970",,
19-2040,Environmental Scientists and Geoscientists,broad,"116,020",1.3,41.10,"85,480",0.8,21.01,26.92,36.34,49.28,66.05,"43,710","55,990","75,580","102,510","137,390",,
19-2041,"Environmental Scientists and Specialists, Including Health",detailed,"80,480",1.3,37.30,"77,580",0.8,20.44,25.76,34.20,45.47,59.91,"42,520","53,580","71,130","94,590","124,620",,
19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,"29,260",3.4,51.83,"107,800",1.7,23.76,30.96,43.81,61.82,90.38,"49,430","64,390","91,130","128,580","187,990",,
19-2043,Hydrologists,detailed,"6,290",3.4,39.81,"82,790",1.1,23.47,29.46,38.16,48.12,59.08,"48,820","61,280","79,370","100,090","122,890",,
19-2090,Miscellaneous Physical Scientists,broad,"17,380",2.6,52.93,"110,090",1.4,24.87,36.46,51.55,65.83,78.95,"51,730","75,830","107,230","136,930","164,210",,
19-2099,"Physical Scientists, All Other",detailed,"17,380",2.6,52.93,"110,090",1.4,24.87,36.46,51.55,65.83,78.95,"51,730","75,830","107,230","136,930","164,210",,
19-3000,Social Scientists and Related Workers,minor,"247,290",1.0,41.30,"85,900",0.5,21.22,28.30,37.81,49.73,62.86,"44,140","58,870","78,650","103,440","130,750",,
19-3010,Economists,broad,"18,650",3.5,55.78,"116,020",1.7,27.95,37.15,50.16,68.16,87.77,"58,130","77,270","104,340","141,780","182,560",,
19-3011,Economists,detailed,"18,650",3.5,55.78,"116,020",1.7,27.95,37.15,50.16,68.16,87.77,"58,130","77,270","104,340","141,780","182,560",,
19-3020,Survey Researchers,broad,"11,690",5.5,30.40,"63,240",2.2,14.24,19.81,27.74,37.67,49.71,"29,620","41,200","57,700","78,360","103,400",,
19-3022,Survey Researchers,detailed,"11,690",5.5,30.40,"63,240",2.2,14.24,19.81,27.74,37.67,49.71,"29,620","41,200","57,700","78,360","103,400",,
19-3030,Psychologists,broad,"124,750",1.4,41.63,"86,600",0.9,21.06,28.21,37.99,49.83,62.14,"43,800","58,680","79,010","103,650","129,250",,
19-3031,"Clinical, Counseling, and School Psychologists",detailed,"110,490",1.4,41.03,"85,340",1.0,21.18,27.99,37.01,48.44,62.17,"44,040","58,220","76,990","100,760","129,310",,
19-3032,Industrial-Organizational Psychologists,detailed,780,11.6,52.42,"109,030",5.8,24.69,29.78,46.76,66.43,92.38,"51,350","61,950","97,260","138,180","192,150",,
19-3039,"Psychologists, All Other",detailed,"13,480",4.6,45.97,"95,610",2.3,19.82,34.87,48.45,54.54,61.31,"41,220","72,540","100,770","113,440","127,510",,
19-3040,Sociologists,broad,"2,710",6.2,43.41,"90,290",2.1,22.20,30.58,39.45,53.21,67.52,"46,170","63,610","82,050","110,680","140,430",,
19-3041,Sociologists,detailed,"2,710",6.2,43.41,"90,290",2.1,22.20,30.58,39.45,53.21,67.52,"46,170","63,610","82,050","110,680","140,430",,
19-3050,Urban and Regional Planners,broad,"37,840",1.6,36.65,"76,240",0.5,21.72,27.39,35.12,44.32,54.89,"45,180","56,970","73,050","92,180","114,170",,
19-3051,Urban and Regional Planners,detailed,"37,840",1.6,36.65,"76,240",0.5,21.72,27.39,35.12,44.32,54.89,"45,180","56,970","73,050","92,180","114,170",,
19-3090,Miscellaneous Social Scientists and Related Workers,broad,"51,640",2.2,41.02,"85,320",1.8,22.21,29.44,38.68,50.58,62.59,"46,200","61,230","80,450","105,200","130,180",,
19-3091,Anthropologists and Archeologists,detailed,"6,020",4.3,31.40,"65,310",1.1,17.71,23.09,30.01,38.57,46.72,"36,840","48,020","62,410","80,230","97,170",,
19-3092,Geographers,detailed,"1,390",3.1,38.72,"80,530",1.1,24.38,30.42,38.60,46.62,52.84,"50,720","63,270","80,300","96,980","109,900",,
19-3093,Historians,detailed,"3,040",4.8,31.91,"66,380",2.4,14.07,19.55,29.40,41.20,53.20,"29,270","40,670","61,140","85,700","110,670",,
19-3094,Political Scientists,detailed,"5,660",6.6,55.43,"115,300",3.1,28.51,41.45,56.52,71.61,78.94,"59,300","86,220","117,570","148,950","164,200",,
19-3099,"Social Scientists and Related Workers, All Other",detailed,"35,530",2.9,41.22,"85,750",1.0,24.33,30.81,39.11,49.94,60.60,"50,610","64,090","81,340","103,880","126,060",,
19-4000,"Life, Physical, and Social Science Technicians",minor,"365,080",1.1,24.52,"50,990",0.4,13.86,17.10,22.47,29.44,38.12,"28,820","35,580","46,740","61,230","79,280",,
19-4010,Agricultural and Food Science Technicians,broad,"21,290",2.7,21.24,"44,170",1.3,12.97,15.89,19.65,24.60,30.78,"26,980","33,050","40,860","51,170","64,020",,
19-4011,Agricultural and Food Science Technicians,detailed,"21,290",2.7,21.24,"44,170",1.3,12.97,15.89,19.65,24.60,30.78,"26,980","33,050","40,860","51,170","64,020",,
19-4020,Biological Technicians,broad,"77,450",2.8,23.10,"48,060",0.6,14.10,16.92,21.39,27.60,34.35,"29,330","35,190","44,500","57,400","71,440",,
19-4021,Biological Technicians,detailed,"77,450",2.8,23.10,"48,060",0.6,14.10,16.92,21.39,27.60,34.35,"29,330","35,190","44,500","57,400","71,440",,
19-4030,Chemical Technicians,broad,"65,500",1.9,24.84,"51,670",0.6,14.39,17.74,23.15,30.22,38.03,"29,920","36,900","48,160","62,860","79,100",,
19-4031,Chemical Technicians,detailed,"65,500",1.9,24.84,"51,670",0.6,14.39,17.74,23.15,30.22,38.03,"29,920","36,900","48,160","62,860","79,100",,
19-4040,Geological and Petroleum Technicians,broad,"15,060",4.4,30.23,"62,890",2.6,13.47,17.78,25.62,37.60,51.98,"28,020","36,990","53,300","78,220","108,110",,
19-4041,Geological and Petroleum Technicians,detailed,"15,060",4.4,30.23,"62,890",2.6,13.47,17.78,25.62,37.60,51.98,"28,020","36,990","53,300","78,220","108,110",,
19-4050,Nuclear Technicians,broad,"7,230",6.7,38.45,"79,970",1.8,23.95,29.37,38.05,46.69,55.13,"49,820","61,090","79,140","97,120","114,670",,
19-4051,Nuclear Technicians,detailed,"7,230",6.7,38.45,"79,970",1.8,23.95,29.37,38.05,46.69,55.13,"49,820","61,090","79,140","97,120","114,670",,
19-4060,Social Science Research Assistants,broad,"34,550",5.7,24.24,"50,420",1.6,12.20,17.04,22.42,29.25,37.73,"25,370","35,450","46,640","60,830","78,470",,
19-4061,Social Science Research Assistants,detailed,"34,550",5.7,24.24,"50,420",1.6,12.20,17.04,22.42,29.25,37.73,"25,370","35,450","46,640","60,830","78,470",,
19-4090,"Miscellaneous Life, Physical, and Social Science Technicians",broad,"144,010",1.1,24.38,"50,720",0.4,13.86,16.87,22.54,29.37,37.98,"28,830","35,090","46,870","61,080","79,000",,
19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,"32,600",2.5,24.21,"50,350",0.9,13.72,17.03,22.20,29.44,38.53,"28,530","35,420","46,170","61,240","80,130",,
19-4092,Forensic Science Technicians,detailed,"15,970",1.7,30.05,"62,490",0.8,16.63,21.32,27.99,36.75,46.73,"34,600","44,340","58,230","76,440","97,200",,
