OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
17-1011,"Architects, Except Landscape and Naval",detailed,"103,110",1.6,42.07,"87,500",1.0,22.83,29.11,37.72,49.36,64.71,"47,480","60,550","78,470","102,680","134,610",,
17-1012,Landscape Architects,detailed,"19,040",5.0,34.08,"70,880",1.3,19.46,24.41,31.62,41.30,52.15,"40,480","50,770","65,760","85,910","108,470",,
17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,"54,870",1.7,31.60,"65,740",0.6,17.07,22.46,29.70,38.79,48.31,"35,510","46,720","61,770","80,680","100,470",,
17-1021,Cartographers and Photogrammetrists,detailed,"11,440",2.4,32.40,"67,390",0.7,19.42,24.18,30.76,39.08,48.40,"40,390","50,290","63,990","81,280","100,670",,
17-1022,Surveyors,detailed,"43,430",2.0,31.40,"65,300",0.7,16.57,21.98,29.40,38.69,48.28,"34,470","45,720","61,140","80,480","100,420",,
17-2000,Engineers,minor,"1,665,220",0.7,47.21,"98,190",0.3,27.06,34.14,44.34,57.36,72.49,"56,280","71,010","92,220","119,300","150,780",,
17-2010,Aerospace Engineers,broad,"65,760",3.0,55.43,"115,300",0.7,34.06,42.42,54.34,67.51,77.94,"70,840","88,240","113,030","140,420","162,110",,
17-2011,Aerospace Engineers,detailed,"65,760",3.0,55.43,"115,300",0.7,34.06,42.42,54.34,67.51,77.94,"70,840","88,240","113,030","140,420","162,110",,
17-2020,Agricultural Engineers,broad,"1,770",7.8,37.49,"77,970",1.2,22.73,29.74,35.95,43.95,55.23,"47,280","61,850","74,780","91,410","114,880",,
17-2021,Agricultural Engineers,detailed,"1,770",7.8,37.49,"77,970",1.2,22.73,29.74,35.95,43.95,55.23,"47,280","61,850","74,780","91,410","114,880",,
17-2030,Biomedical Engineers,broad,"20,100",4.3,44.70,"92,970",1.0,25.04,32.47,42.33,54.32,68.56,"52,070","67,540","88,040","112,990","142,610",,
17-2031,Biomedical Engineers,detailed,"20,100",4.3,44.70,"92,970",1.0,25.04,32.47,42.33,54.32,68.56,"52,070","67,540","88,040","112,990","142,610",,
17-2040,Chemical Engineers,broad,"33,500",2.8,54.05,"112,430",1.5,29.92,37.99,49.12,63.00,81.29,"62,230","79,030","102,160","131,030","169,080",,
17-2041,Chemical Engineers,detailed,"33,500",2.8,54.05,"112,430",1.5,29.92,37.99,49.12,63.00,81.29,"62,230","79,030","102,160","131,030","169,080",,
17-2050,Civil Engineers,broad,"298,910",1.2,44.13,"91,790",0.4,26.04,31.86,40.75,52.85,66.40,"54,150","66,260","84,770","109,930","138,110",,
17-2051,Civil Engineers,detailed,"298,910",1.2,44.13,"91,790",0.4,26.04,31.86,40.75,52.85,66.40,"54,150","66,260","84,770","109,930","138,110",,
17-2060,Computer Hardware Engineers,broad,"66,770",4.6,57.52,"119,650",1.4,31.87,42.26,55.35,70.68,85.05,"66,290","87,910","115,120","147,020","176,900",,
17-2061,Computer Hardware Engineers,detailed,"66,770",4.6,57.52,"119,650",1.4,31.87,42.26,55.35,70.68,85.05,"66,290","87,910","115,120","147,020","176,900",,
17-2070,Electrical and Electronics Engineers,broad,"318,300",1.2,49.34,"102,620",0.4,29.65,36.69,47.10,59.78,74.61,"61,670","76,320","97,970","124,350","155,190",,
17-2071,Electrical Engineers,detailed,"183,370",1.3,47.87,"99,580",0.4,28.97,35.77,45.70,58.20,72.28,"60,250","74,400","95,060","121,060","150,340",,
17-2072,"Electronics Engineers, Except Computer",detailed,"134,930",2.4,51.33,"106,760",0.7,30.78,38.22,49.13,61.83,77.10,"64,030","79,490","102,180","128,610","160,360",,
17-2080,Environmental Engineers,broad,"52,640",1.8,43.83,"91,180",0.7,25.08,31.59,41.73,53.21,64.45,"52,160","65,710","86,800","110,680","134,060",,
17-2081,Environmental Engineers,detailed,"52,640",1.8,43.83,"91,180",0.7,25.08,31.59,41.73,53.21,64.45,"52,160","65,710","86,800","110,680","134,060",,
17-2110,"Industrial Engineers, Including Health and Safety",broad,"291,660",1.0,43.51,"90,500",0.4,26.40,32.89,41.39,51.76,63.25,"54,920","68,420","86,090","107,650","131,560",,
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,"26,130",2.1,44.32,"92,190",0.6,24.92,32.05,42.55,54.89,67.13,"51,820","66,660","88,510","114,180","139,630",,
17-2112,Industrial Engineers,detailed,"265,520",1.1,43.43,"90,340",0.4,26.55,32.96,41.29,51.43,62.95,"55,230","68,550","85,880","106,970","130,930",,
17-2120,Marine Engineers and Naval Architects,broad,"10,960",4.6,46.59,"96,910",1.5,30.76,35.30,43.74,55.66,69.98,"63,980","73,430","90,970","115,760","145,550",,
17-2121,Marine Engineers and Naval Architects,detailed,"10,960",4.6,46.59,"96,910",1.5,30.76,35.30,43.74,55.66,69.98,"63,980","73,430","90,970","115,760","145,550",,
17-2130,Materials Engineers,broad,"27,200",3.9,47.41,"98,610",1.3,27.44,34.80,45.48,58.83,72.05,"57,080","72,390","94,610","122,360","149,860",,
17-2131,Materials Engineers,detailed,"27,200",3.9,47.41,"98,610",1.3,27.44,34.80,45.48,58.83,72.05,"57,080","72,390","94,610","122,360","149,860",,
17-2140,Mechanical Engineers,broad,"291,290",1.6,43.99,"91,500",0.4,26.59,32.82,41.29,52.20,64.37,"55,310","68,270","85,880","108,580","133,900",,
17-2141,Mechanical Engineers,detailed,"291,290",1.6,43.99,"91,500",0.4,26.59,32.82,41.29,52.20,64.37,"55,310","68,270","85,880","108,580","133,900",,
17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,"6,150",5.2,49.86,"103,710",2.4,26.30,34.23,45.31,61.12,77.08,"54,700","71,190","94,240","127,120","160,320",,
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,"6,150",5.2,49.86,"103,710",2.4,26.30,34.23,45.31,61.12,77.08,"54,700","71,190","94,240","127,120","160,320",,
17-2160,Nuclear Engineers,broad,"16,700",5.2,52.36,"108,910",1.5,31.92,40.77,50.87,61.35,76.60,"66,400","84,800","105,810","127,610","159,330",,
17-2161,Nuclear Engineers,detailed,"16,700",5.2,52.36,"108,910",1.5,31.92,40.77,50.87,61.35,76.60,"66,400","84,800","105,810","127,610","159,330",,
17-2170,Petroleum Engineers,broad,"32,010",4.5,74.41,"154,780",2.4,35.77,48.03,63.60,91.63,#,"74,400","99,900","132,280","190,580",#,,
17-2171,Petroleum Engineers,detailed,"32,010",4.5,74.41,"154,780",2.4,35.77,48.03,63.60,91.63,#,"74,400","99,900","132,280","190,580",#,,
17-2190,Miscellaneous Engineers,broad,"131,500",1.4,47.74,"99,310",0.4,24.33,33.78,46.75,60.57,74.39,"50,620","70,270","97,250","125,990","154,720",,
17-2199,"Engineers, All Other",detailed,"131,500",1.4,47.74,"99,310",0.4,24.33,33.78,46.75,60.57,74.39,"50,620","70,270","97,250","125,990","154,720",,
17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",minor,"674,540",0.7,28.10,"58,450",0.3,16.16,20.50,26.83,34.18,42.27,"33,620","42,640","55,810","71,090","87,910",,
17-3010,Drafters,broad,"195,510",1.1,27.44,"57,080",0.4,16.52,20.53,26.04,32.64,40.47,"34,350","42,710","54,170","67,880","84,180",,
17-3011,Architectural and Civil Drafters,detailed,"95,960",1.7,26.50,"55,110",0.4,16.38,20.27,25.42,31.21,38.36,"34,070","42,160","52,870","64,910","79,790",,
17-3012,Electrical and Electronics Drafters,detailed,"26,060",2.5,30.64,"63,720",1.0,17.37,22.07,28.70,37.44,47.10,"36,140","45,910","59,690","77,880","97,970",,
17-3013,Mechanical Drafters,detailed,"58,190",1.7,27.96,"58,150",0.8,16.78,20.87,26.50,33.38,41.98,"34,890","43,420","55,130","69,430","87,320",,
17-3019,"Drafters, All Other",detailed,"15,300",3.3,25.96,"53,990",1.3,15.58,19.06,24.18,30.41,38.91,"32,400","39,650","50,290","63,250","80,930",,
17-3020,"Engineering Technicians, Except Drafters",broad,"427,140",0.9,29.11,"60,550",0.4,16.60,21.28,27.97,35.42,43.71,"34,530","44,260","58,170","73,680","90,920",,
17-3021,Aerospace Engineering and Operations Technicians,detailed,"11,710",4.7,34.30,"71,340",3.8,20.70,25.92,32.33,39.29,49.50,"43,050","53,910","67,240","81,730","102,960",,
17-3022,Civil Engineering Technicians,detailed,"71,430",1.4,25.77,"53,600",0.5,15.49,18.94,24.82,30.67,37.82,"32,220","39,390","51,620","63,800","78,660",,
17-3023,Electrical and Electronics Engineering Technicians,detailed,"128,320",2.1,30.91,"64,290",0.4,17.99,23.53,30.60,36.93,45.10,"37,420","48,940","63,660","76,820","93,810",,
17-3024,Electro-Mechanical Technicians,detailed,"13,050",4.4,28.60,"59,490",1.0,17.57,21.63,27.28,34.44,42.29,"36,550","44,980","56,740","71,640","87,970",,
17-3025,Environmental Engineering Technicians,detailed,"17,590",3.6,25.77,"53,610",1.0,15.08,18.23,24.15,30.85,39.11,"31,360","37,920","50,230","64,170","81,360",,
17-3026,Industrial Engineering Technicians,detailed,"65,020",2.1,27.79,"57,810",0.9,16.39,20.53,26.10,33.27,42.05,"34,090","42,690","54,280","69,210","87,470",,
17-3027,Mechanical Engineering Technicians,detailed,"43,390",1.9,27.97,"58,180",0.8,16.56,20.73,26.62,33.65,40.98,"34,440","43,120","55,360","70,000","85,230",,
17-3029,"Engineering Technicians, Except Drafters, All Other",detailed,"76,630",1.4,31.03,"64,550",0.8,16.84,22.51,29.92,38.12,46.77,"35,030","46,810","62,230","79,290","97,270",,
17-3030,Surveying and Mapping Technicians,broad,"51,890",2.6,22.28,"46,350",0.6,12.82,16.15,20.84,27.40,34.34,"26,670","33,590","43,340","56,990","71,440",,
17-3031,Surveying and Mapping Technicians,detailed,"51,890",2.6,22.28,"46,350",0.6,12.82,16.15,20.84,27.40,34.34,"26,670","33,590","43,340","56,990","71,440",,
19-0000,"Life, Physical, and Social Science Occupations",major,"1,148,300",0.7,35.76,"74,370",0.4,16.38,22.17,31.01,44.64,60.11,"34,070","46,110","64,510","92,850","125,030",,
19-1000,Life Scientists,minor,"292,310",1.5,40.80,"84,860",0.9,20.30,25.96,35.43,49.08,67.08,"42,230","53,990","73,700","102,090","139,530",,
19-1010,Agricultural and Food Scientists,broad,"31,750",4.6,33.88,"70,480",1.1,18.22,23.20,30.25,40.47,56.02,"37,890","48,260","62,910","84,170","116,520",,
19-1011,Animal Scientists,detailed,"2,550",6.5,33.10,"68,840",2.4,17.07,21.93,29.21,38.99,55.19,"35,510","45,620","60,760","81,110","114,800",,
19-1012,Food Scientists and Technologists,detailed,"15,020",8.3,34.61,"71,990",2.1,18.39,23.75,30.60,42.35,57.75,"38,260","49,390","63,660","88,100","120,130",,
19-1013,Soil and Plant Scientists,detailed,"14,180",4.7,33.26,"69,170",1.3,18.31,22.94,30.01,39.12,54.03,"38,090","47,710","62,430","81,360","112,390",,
19-1020,Biological Scientists,broad,"104,550",2.0,40.41,"84,060",1.4,20.46,26.45,36.04,48.37,65.55,"42,550","55,020","74,960","100,600","136,340",,
19-1021,Biochemists and Biophysicists,detailed,"27,380",4.6,50.68,"105,410",3.8,23.28,31.46,43.84,61.95,85.50,"48,410","65,440","91,190","128,860","177,840",,
19-1022,Microbiologists,detailed,"21,870",6.5,37.69,"78,400",2.4,19.49,24.22,33.64,49.05,62.29,"40,540","50,370","69,960","102,030","129,560",,
19-1023,Zoologists and Wildlife Biologists,detailed,"17,710",2.3,31.85,"66,250",0.6,19.05,23.84,29.95,37.28,47.93,"39,620","49,580","62,290","77,540","99,700",,
19-1029,"Biological Scientists, All Other",detailed,"37,590",1.9,38.56,"80,200",1.3,20.67,27.46,36.87,45.21,58.35,"42,990","57,120","76,690","94,040","121,360",,
19-1030,Conservation Scientists and Foresters,broad,"30,340",1.4,30.76,"63,990",0.6,17.38,22.67,29.31,37.25,45.28,"36,150","47,150","60,970","77,480","94,190",,
19-1031,Conservation Scientists,detailed,"22,040",1.8,31.18,"64,850",0.8,16.22,22.26,29.56,37.88,46.87,"33,740","46,310","61,480","78,780","97,490",,
19-1032,Foresters,detailed,"8,300",2.0,29.67,"61,710",0.5,19.46,23.55,28.90,34.73,40.78,"40,480","48,980","60,120","72,250","84,830",,
19-1040,Medical Scientists,broad,"118,560",2.7,45.64,"94,920",1.5,21.64,27.68,38.93,55.68,76.30,"45,000","57,580","80,970","115,810","158,690",,
19-1041,Epidemiologists,detailed,"6,870",1.9,36.65,"76,230",1.6,20.58,26.53,33.49,42.77,54.60,"42,810","55,190","69,660","88,960","113,560",,
19-1042,"Medical Scientists, Except Epidemiologists",detailed,"111,690",2.8,46.19,"96,070",1.5,21.69,27.80,39.46,56.48,77.17,"45,120","57,820","82,090","117,470","160,520",,
19-1090,Miscellaneous Life Scientists,broad,"7,120",4.6,39.55,"82,270",2.1,20.47,26.05,35.84,49.14,66.08,"42,590","54,180","74,540","102,210","137,440",,
19-1099,"Life Scientists, All Other",detailed,"7,120",4.6,39.55,"82,270",2.1,20.47,26.05,35.84,49.14,66.08,"42,590","54,180","74,540","102,210","137,440",,
19-2000,Physical Scientists,minor,"253,660",1.1,42.53,"88,470",0.6,21.18,27.52,37.88,52.82,70.02,"44,050","57,240","78,790","109,870","145,630",,
19-2010,Astronomers and Physicists,broad,"18,720",4.7,58.47,"121,620",1.5,27.38,39.25,56.36,74.49,90.50,"56,950","81,650","117,220","154,940","188,230",,
19-2011,Astronomers,detailed,"2,020",9.2,52.67,"109,560",3.0,26.02,33.76,48.36,70.01,79.46,"54,110","70,220","100,590","145,630","165,280",,
19-2012,Physicists,detailed,"16,710",4.9,59.17,"123,080",1.5,27.61,40.09,57.13,74.82,91.60,"57,430","83,380","118,830","155,620","190,540",,
19-2020,Atmospheric and Space Scientists,broad,"8,940",3.5,45.05,"93,710",1.1,24.13,33.03,44.27,54.27,66.47,"50,180","68,700","92,070","112,880","138,250",,
19-2021,Atmospheric and Space Scientists,detailed,"8,940",3.5,45.05,"93,710",1.1,24.13,33.03,44.27,54.27,66.47,"50,180","68,700","92,070","112,880","138,250",,
19-2030,Chemists and Materials Scientists,broad,"91,880",2.1,40.14,"83,500",0.8,20.83,26.77,36.67,49.90,64.29,"43,330","55,680","76,280","103,800","133,730",,
19-2031,Chemists,detailed,"84,400",2.3,39.36,"81,870",0.9,20.66,26.42,35.94,48.78,62.77,"42,960","54,960","74,740","101,460","130,560",,
19-2032,Materials Scientists,detailed,"7,470",5.3,48.99,"101,910",1.5,24.64,33.63,47.85,61.95,76.28,"51,250","69,960","99,530","128,850","158,660",,
19-2040,Environmental Scientists and Geoscientists,broad,"116,790",1.4,40.33,"83,890",0.7,20.68,26.49,35.51,48.40,64.20,"43,010","55,100","73,860","100,670","133,530",,
19-2041,"Environmental Scientists and Specialists, Including Health",detailed,"81,920",1.5,36.64,"76,220",0.8,19.99,25.29,33.37,44.55,58.90,"41,580","52,610","69,400","92,660","122,510",,
19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,"28,520",3.6,50.88,"105,830",1.5,23.48,30.46,43.20,60.31,88.52,"48,850","63,350","89,850","125,450","184,130",,
19-2043,Hydrologists,detailed,"6,350",3.5,40.53,"84,290",1.1,24.47,30.30,38.46,48.57,59.07,"50,900","63,030","79,990","101,020","122,870",,
19-2090,Miscellaneous Physical Scientists,broad,"17,320",2.5,51.53,"107,180",1.4,24.18,34.97,49.99,63.70,77.84,"50,300","72,740","103,990","132,490","161,900",,
19-2099,"Physical Scientists, All Other",detailed,"17,320",2.5,51.53,"107,180",1.4,24.18,34.97,49.99,63.70,77.84,"50,300","72,740","103,990","132,490","161,900",,
19-3000,Social Scientists and Related Workers,minor,"243,150",0.9,39.96,"83,110",1.0,20.52,27.53,37.01,48.72,61.26,"42,690","57,250","76,970","101,330","127,430",,
19-3010,Economists,broad,"19,550",4.5,54.16,"112,650",1.3,27.11,36.35,49.27,66.59,82.97,"56,400","75,610","102,490","138,500","172,580",,
19-3011,Economists,detailed,"19,550",4.5,54.16,"112,650",1.3,27.11,36.35,49.27,66.59,82.97,"56,400","75,610","102,490","138,500","172,580",,
19-3020,Survey Researchers,broad,"11,270",4.8,29.18,"60,700",2.2,12.98,18.66,26.09,37.16,48.40,"27,000","38,820","54,270","77,280","100,660",,
19-3022,Survey Researchers,detailed,"11,270",4.8,29.18,"60,700",2.2,12.98,18.66,26.09,37.16,48.40,"27,000","38,820","54,270","77,280","100,660",,
19-3030,Psychologists,broad,"121,870",1.3,39.79,"82,770",0.7,20.35,27.42,37.03,48.51,59.87,"42,330","57,040","77,030","100,900","124,520",,
19-3031,"Clinical, Counseling, and School Psychologists",detailed,"108,060",1.4,39.10,"81,330",0.7,20.41,27.19,36.10,47.24,59.58,"42,460","56,560","75,090","98,260","123,920",,
19-3032,Industrial-Organizational Psychologists,detailed,920,14.1,49.29,"102,530",5.6,24.39,29.94,41.87,63.73,88.71,"50,730","62,280","87,100","132,560","184,520",,
19-3039,"Psychologists, All Other",detailed,"12,880",2.0,44.92,"93,440",1.7,19.33,33.85,46.99,53.63,60.64,"40,210","70,410","97,740","111,560","126,140",,
19-3040,Sociologists,broad,"2,770",5.6,41.41,"86,130",3.0,18.61,27.51,38.29,50.99,68.01,"38,710","57,220","79,650","106,060","141,450",,
19-3041,Sociologists,detailed,"2,770",5.6,41.41,"86,130",3.0,18.61,27.51,38.29,50.99,68.01,"38,710","57,220","79,650","106,060","141,450",,
19-3050,Urban and Regional Planners,broad,"35,310",1.4,35.75,"74,350",0.5,21.48,26.90,34.37,43.15,52.01,"44,680","55,960","71,490","89,760","108,170",,
19-3051,Urban and Regional Planners,detailed,"35,310",1.4,35.75,"74,350",0.5,21.48,26.90,34.37,43.15,52.01,"44,680","55,960","71,490","89,760","108,170",,
19-3090,Miscellaneous Social Scientists and Related Workers,broad,"52,380",2.2,40.12,"83,450",1.7,21.40,28.81,37.83,49.87,62.08,"44,500","59,930","78,680","103,720","129,130",,
19-3091,Anthropologists and Archeologists,detailed,"6,120",4.6,31.89,"66,330",1.2,17.50,23.06,29.94,39.02,47.88,"36,390","47,970","62,280","81,170","99,580",,
19-3092,Geographers,detailed,"1,400",8.5,36.92,"76,790",1.2,23.09,28.89,36.95,44.73,50.34,"48,020","60,080","76,860","93,030","104,710",,
19-3093,Historians,detailed,"3,060",4.7,30.88,"64,220",2.5,13.72,18.57,28.42,40.47,51.60,"28,540","38,620","59,120","84,180","107,330",,
19-3094,Political Scientists,detailed,"6,320",7.0,53.86,"112,030",2.7,26.99,39.60,55.34,70.01,77.83,"56,150","82,370","115,110","145,620","161,890",,
19-3099,"Social Scientists and Related Workers, All Other",detailed,"35,490",2.9,40.01,"83,230",1.0,23.36,29.84,38.16,49.06,59.25,"48,580","62,070","79,370","102,040","123,230",,
19-4000,"Life, Physical, and Social Science Technicians",minor,"359,180",1.0,24.02,"49,970",0.4,13.42,16.71,22.01,28.99,37.60,"27,920","34,750","45,780","60,290","78,210",,
19-4010,Agricultural and Food Science Technicians,broad,"21,120",3.0,20.63,"42,910",1.0,12.67,15.42,19.19,24.00,30.16,"26,350","32,070","39,910","49,920","62,740",,
19-4011,Agricultural and Food Science Technicians,detailed,"21,120",3.0,20.63,"42,910",1.0,12.67,15.42,19.19,24.00,30.16,"26,350","32,070","39,910","49,920","62,740",,
19-4020,Biological Technicians,broad,"74,980",2.6,22.79,"47,410",0.6,14.00,16.69,21.06,27.17,33.92,"29,120","34,720","43,800","56,510","70,560",,
19-4021,Biological Technicians,detailed,"74,980",2.6,22.79,"47,410",0.6,14.00,16.69,21.06,27.17,33.92,"29,120","34,720","43,800","56,510","70,560",,
19-4030,Chemical Technicians,broad,"64,550",1.9,24.52,"51,010",0.9,13.92,17.35,22.73,29.90,37.67,"28,960","36,090","47,280","62,190","78,350",,
19-4031,Chemical Technicians,detailed,"64,550",1.9,24.52,"51,010",0.9,13.92,17.35,22.73,29.90,37.67,"28,960","36,090","47,280","62,190","78,350",,
19-4040,Geological and Petroleum Technicians,broad,"14,820",4.7,30.50,"63,450",2.8,12.99,17.91,26.05,37.47,52.13,"27,010","37,250","54,190","77,930","108,420",,
19-4041,Geological and Petroleum Technicians,detailed,"14,820",4.7,30.50,"63,450",2.8,12.99,17.91,26.05,37.47,52.13,"27,010","37,250","54,190","77,930","108,420",,
19-4050,Nuclear Technicians,broad,"6,850",7.3,38.46,"80,000",1.6,23.13,30.00,38.64,46.69,54.03,"48,110","62,410","80,370","97,120","112,390",,
19-4051,Nuclear Technicians,detailed,"6,850",7.3,38.46,"80,000",1.6,23.13,30.00,38.64,46.69,54.03,"48,110","62,410","80,370","97,120","112,390",,
19-4060,Social Science Research Assistants,broad,"31,500",4.8,23.57,"49,030",1.6,11.23,16.34,22.12,29.04,37.19,"23,360","33,980","46,000","60,400","77,350",,
19-4061,Social Science Research Assistants,detailed,"31,500",4.8,23.57,"49,030",1.6,11.23,16.34,22.12,29.04,37.19,"23,360","33,980","46,000","60,400","77,350",,
19-4090,"Miscellaneous Life, Physical, and Social Science Technicians",broad,"145,360",1.1,23.69,"49,270",0.5,13.33,16.37,21.97,28.71,37.14,"27,720","34,040","45,690","59,720","77,260",,
19-4091,"Environmental Science and Protection Technicians, Including Health",detailed,"32,840",2.4,23.71,"49,310",0.8,13.57,16.87,21.87,28.76,37.48,"28,230","35,090","45,490","59,820","77,960",,
19-4092,Forensic Science Technicians,detailed,"15,070",1.8,29.43,"61,220",0.9,16.29,20.98,27.81,36.15,45.96,"33,880","43,630","57,850","75,190","95,600",,
